image_path,bbox
train_images/628a4414-2476-406c-891e-94efe24e4033.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/35ffa64a-fc84-4582-95ad-40d4eab93197.png,"[[242.0, 168.0, 420.0, 346.0]]"
train_images/d903621a-9a92-470b-bc66-e0287c6490ad.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/00704310-78a8-4b38-8475-49f4573b2dbb.png,"[[323.0, 577.0, 483.0, 681.0], [695.0, 575.0, 857.0, 712.0]]"
train_images/393997ca-ea3a-4b78-b166-820100faf1cc.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/7f6e376d-bbbb-48ef-9ce0-331758b82c45.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/fb8a32a0-d1e5-4057-b1e0-2c26d5645d32.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/c8289077-0c6f-42a9-b743-70095255d7c1.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/0bb2c62d-1704-449f-8f78-f56e975f5240.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/e294484c-a1f2-4011-a62c-69b303b0895f.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/e89dadae-bdbf-4f2e-a4a1-d2d56abf0d48.png,"[[696.0, 360.0, 839.0, 610.0]]"
train_images/eb10b4ff-6458-48da-b431-a3051604527b.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/d578cc91-9c7e-4f5e-b18a-f855a7d6b4b2.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/44067ad1-e8a8-4e0f-ba64-541626cd73bd.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/f85d067a-4a40-47d2-91fe-682928b1ab18.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/43d80aad-ae7f-4f59-97b5-7bcfe1203fdb.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/6f0d2ff9-c0dc-48c3-a944-1f18dc185e1f.png,"[[178.0, 637.0, 384.0, 862.0]]"
train_images/a854ff6e-d36f-4edb-b12f-6fd9f48e614e.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/5d1aa00b-9896-4ae8-aef1-92618c1844cb.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/759add8c-3802-46f2-9cb6-06b092c4e9bb.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/13e4a88e-245a-491b-9cd7-a8672c98175e.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/9406092a-9d4f-4143-be9e-452da62457b5.png,"[[519.0, 398.0, 708.0, 686.0], [129.0, 349.0, 341.0, 604.0]]"
train_images/56f6248b-1032-4ab7-a1fc-26ff44a0c483.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/ccfd476e-b3b6-4fda-83a4-ca66790a1334.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/b18e4375-e20d-42e9-a545-a62294135c07.png,"[[604.0, 807.0, 849.0, 1017.0]]"
train_images/02ea47e2-e51d-4d4c-a2a2-41af99a91254.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/66ab97fc-4b26-454e-8e09-e06e1c2eb74b.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/7d5c6cc4-1ef4-4f84-ab53-f736f4844c3d.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/7b5a2e86-13c9-4cb1-886c-8080716256fe.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/6f0739c0-39c6-45d4-bd64-c1f164c00e21.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/dd7017f1-8ff4-4854-9471-9e885a1b7627.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/32b0d04e-72fd-429a-8f71-6d1089e24415.png,"[[535.0, 505.0, 807.0, 660.0]]"
train_images/fd3d5191-b17d-46ec-90f3-05cf72e62c14.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/dc3e3098-bbd1-443b-ba9b-6a60993ca0f0.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/5191c1d7-b90e-46a1-b5e6-3459f03ece80.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/245d1104-6524-4d44-ace9-e54f0645a46e.png,"[[532.0, 568.0, 680.0, 778.0], [162.0, 590.0, 289.0, 829.0]]"
train_images/504cbf6f-b20a-4a8b-8d78-e4016bada396.png,"[[210.0, 536.0, 458.0, 766.0], [597.0, 496.0, 865.0, 792.0]]"
train_images/3a59f032-5ef9-4452-82b4-8dfddcbfe46f.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/741500a4-d128-4b85-852b-428779f5c5ec.png,"[[233.0, 379.0, 431.0, 545.0], [604.0, 233.0, 801.0, 635.0]]"
train_images/b053417c-836f-4f6f-9224-f9dc286ee6d0.png,"[[263.0, 239.0, 443.0, 630.0], [591.0, 340.0, 823.0, 695.0]]"
train_images/bbc06ae7-13a9-4911-8254-c142a800cba4.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/469db06c-6eb2-4aae-92d5-8a88148562f7.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/e32ed3aa-41d6-4f12-a0ad-d17d90c9ef59.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/fb1a132a-f87e-4d4b-816c-31eb4b4e28c6.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/4748d5a3-81a8-4761-b65e-2cba79753be9.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/d55144f1-7b8b-424a-b460-5a7051abd301.png,"[[616.0, 117.0, 919.0, 510.0], [405.0, 192.0, 574.0, 603.0]]"
train_images/5205d480-a428-49a2-a5d0-d44b822ac724.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/4225befe-c85e-4321-90c2-08b50960642e.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/5c1da86d-efab-4a72-945d-c0e9ec09623c.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/94e5ea07-818c-4d2d-bf2b-022ddd979be3.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/3f8d726c-6c25-44dd-b9ea-e7138d6ca20f.png,"[[166.0, 129.0, 472.0, 814.0], [565.0, 142.0, 855.0, 911.0]]"
train_images/3ca6b607-70d1-4aae-b5c1-9fd0d575ab8d.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/9363ce31-c17d-4287-ba3e-39ea2884a3cf.png,"[[124.0, 255.0, 493.0, 793.0], [602.0, 239.0, 944.0, 850.0]]"
train_images/414aa9f5-4f53-4a2d-bc27-7139f1fc219a.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/9042bce5-f59b-4b28-b9af-49dd5a717f5a.png,"[[650.0, 249.0, 935.0, 562.0]]"
train_images/a923f888-3ff4-4f82-92df-e71d6223c4b6.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/b6485351-ddd3-4bae-9b4e-6038370e827b.png,"[[122.0, 219.0, 393.0, 945.0], [541.0, 222.0, 878.0, 993.0]]"
train_images/17aba977-7b64-47b0-acb0-d41abba1fcbc.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/aa2c95e1-c96f-4dc4-a136-c849aac5a428.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/b1578454-f2c3-46f7-b78d-04d7ffd29adb.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/8a58d9e2-9cf1-405b-8e7e-102117a8200d.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/cff67d4e-656a-4c96-b1e3-412125e83a61.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/8309eca9-8666-4709-a389-fc3b6c9097a4.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/e2c5e84f-cd76-4da0-9208-ee04cc5fc918.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/32764f2f-ea89-4d7c-aa7d-e70366218270.png,"[[688.0, 292.0, 828.0, 417.0]]"
train_images/59fbc2d1-41a6-4a64-ade7-9b951273184e.png,"[[534.0, 369.0, 798.0, 749.0]]"
train_images/a507cb8e-4b89-4f90-9cc7-c91e9a32ba5f.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/eb7aa38d-ba9a-4e37-a689-27af5e82c052.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/bb9fca12-f597-439c-885d-ee2f376af938.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/662d54de-2252-49f8-89e2-54b3836a6def.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/c994f775-15f2-41d1-bfd4-ec7728daf9c1.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/8c4a2fe6-be52-48dc-9292-9f4a5c8adaa8.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/aebb193e-64ef-4368-b139-c0ee72709945.png,"[[360.0, 253.0, 540.0, 445.0]]"
train_images/88363702-59f4-4dc3-b3cc-316b9216fdc1.png,"[[314.0, 393.0, 494.0, 727.0], [617.0, 352.0, 854.0, 758.0]]"
train_images/eab08db9-4251-4d24-af38-29bf89e050c4.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/69e484ae-9462-4fc5-bae6-3a71ce35fb94.png,"[[121.0, 358.0, 315.0, 692.0], [548.0, 409.0, 772.0, 675.0]]"
train_images/ce131105-5508-4ff2-bf2a-1ccd9fe07c43.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/0c46d62b-fd38-4445-9776-3963704c838b.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/cbca8cb0-e6c1-4644-8cc4-8b2c82d0f510.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/411a54f5-4dbb-4684-a34a-df300a20f851.png,"[[718.0, 441.0, 923.0, 646.0]]"
train_images/c72e8368-e692-4ce6-add7-5c7dd27eae3e.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/e5d2d9f0-0387-4353-b4c6-0dcc6b6659e8.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/9793748c-55d4-48e0-874e-96d2f21eaf93.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/d6f778c4-3a9a-4b12-a4d5-a74d04ec431b.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/9cb5bc5f-4ac5-4da9-9d67-7d52fd67bc10.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/b8807467-eee2-4442-bcfd-8808f7f5b9a3.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/c7471748-599f-4cf3-bd8f-3913c24ee6ea.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/02c2331d-b3fa-4d55-bf86-f0efbd589c86.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/8f24585e-1f1e-439b-85b2-e1326f99de8c.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/5f0b21ab-ed6f-4ce0-ba33-af559c6c6c5f.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/bc6fabda-883f-4275-929c-ff91115941e3.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/41869b8c-c1be-4a54-ad93-5a042e1018bc.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/eed576af-a3e3-4e7c-9c62-8fdbb45e72f1.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/47b6aa0b-bd34-42a0-a0ad-469a1c6e3e1e.png,"[[261.0, 73.0, 443.0, 446.0], [554.0, 220.0, 780.0, 566.0]]"
train_images/38ca6aad-7cff-4616-8d1a-0ef485eb0eb0.png,"[[318.0, 381.0, 510.0, 702.0]]"
train_images/a46b4f2b-729c-4b12-82c6-b005854a811d.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/4245f9a9-94fd-4cc5-8df3-0f0c3f9d33d2.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/42a9738c-a056-4dcb-833c-8e4db6afde78.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/67666c79-cae5-48e8-be25-95c4960db15e.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/302b8a1f-67db-40c6-94ad-d35ffcdc1200.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/9caad2e4-1f2f-4670-a82a-f7d2fd23e4a6.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/35a379c4-1e56-41f7-8a25-a1c2e9b88464.png,"[[568.0, 438.0, 761.0, 592.0], [143.0, 540.0, 395.0, 653.0]]"
train_images/eea5fa9b-b0d2-4ae1-8ac1-db63d0f5bf01.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/b1079255-fb2b-4639-a140-70bca2fa2253.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/214dcd68-4220-4010-8510-4c8eee830c70.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/a20def8d-de06-427e-8416-09ae16bbaadc.png,"[[588.0, 405.0, 850.0, 598.0]]"
train_images/6ebeb433-b572-403a-ad99-678ba586c8ca.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/1773233f-b1f2-4b33-b5a3-fd51ec980e93.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/66b86b39-2158-493d-8849-71a6fe458161.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/0ca8314a-88e7-4661-b5fd-3bdee5fc2616.png,"[[150.0, 211.0, 398.0, 406.0]]"
train_images/f01f78a7-9c6c-4c55-83f9-e30aa84d3bd5.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/c6e7ac41-3ebc-400f-85ba-3669512c40a5.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/6ad6525d-5225-4623-9f5a-65816cc3436f.png,"[[615.0, 411.0, 843.0, 629.0]]"
train_images/8e6e3560-41b4-40ad-9cf8-0c51628bde2b.png,"[[131.0, 492.0, 477.0, 908.0], [592.0, 371.0, 947.0, 1007.0]]"
train_images/9402fbff-b5cd-4372-a203-074a2f7d8bd1.png,"[[222.0, 148.0, 501.0, 638.0], [595.0, 388.0, 867.0, 635.0]]"
train_images/3a4b7e29-be9d-406f-ab6a-a624e94f727a.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/df4ffccb-de4b-42b0-bbf2-05f5772fe63e.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/b76086b3-9550-44f9-a2a8-394c7793bac8.png,"[[305.0, 331.0, 499.0, 638.0], [659.0, 388.0, 841.0, 720.0]]"
train_images/4f2c125a-38ba-4982-8265-1b6ff5161033.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/cf4acaef-abef-4341-a4f2-e1689d804d3e.png,"[[229.0, 292.0, 418.0, 542.0], [470.0, 207.0, 804.0, 556.0]]"
train_images/8530beea-410e-4e64-8a6b-b2c089371fbc.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/8006bb8d-236f-470f-8a76-2dd20eafcd70.png,"[[633.0, 530.0, 849.0, 903.0]]"
train_images/eec0fbe0-3bbb-437f-84f8-b2d32a9f78c7.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/71ecae41-9818-4f71-a2c6-9e237efca012.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/a3558c74-f838-4da4-a8be-ad248ad502cf.png,"[[588.0, 494.0, 772.0, 776.0]]"
train_images/06ac3c8c-cd1f-4e10-ac24-4cb4f3ab1243.png,"[[503.0, 271.0, 865.0, 938.0]]"
train_images/625a03ce-b725-4242-a2c2-79965f266be7.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/83209510-bdcc-403e-aed9-baf492a93ff7.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/157b06eb-8099-4a11-9339-43d5516830b5.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/d72350f5-c320-43d4-b3cf-d90d5dc6b243.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/58ba9b95-3218-497a-ab76-20950d731f15.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/79f76e04-510e-463d-a3d5-9585cbb249ff.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/1699f1aa-36a9-40c9-95f7-da12c7927f15.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/7510b2b2-4981-48bf-86e5-680414fa17b9.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/8f6a34af-b058-4adf-9232-293a721232b7.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/a752bc48-905e-4b77-b2ab-257f09b1b8b0.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/2ebf769e-9db3-4d1d-803f-c3cd9ef13cb9.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/3f167f68-6cde-478d-8e78-9ae22529c22f.png,"[[305.0, 488.0, 429.0, 695.0], [225.0, 303.0, 386.0, 472.0], [618.0, 406.0, 755.0, 630.0]]"
train_images/d9b0e251-54f4-4fb5-a999-4e0f3de29be4.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/e01bd4b1-8c24-4fd7-9b8a-7888f52bfd80.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/f42223b1-1a5b-45c2-a1d2-25c6df776484.png,"[[294.0, 73.0, 505.0, 348.0]]"
train_images/83b6c4e5-6b31-49d5-a1a6-d36c04a8c3fe.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/737030d6-07d1-43de-9e11-82b31accd240.png,"[[641.0, 514.0, 831.0, 706.0], [297.0, 496.0, 443.0, 747.0]]"
train_images/97b7fb68-359d-46f4-b20f-5cb82bb8dd81.png,"[[158.0, 128.0, 459.0, 499.0], [552.0, 308.0, 833.0, 565.0]]"
train_images/a6998ce7-6d9d-41ce-8a70-b8f1d7d7869b.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/09471800-38bb-448e-9a36-5544dd585676.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/dc0287d9-75d2-491b-80a7-87d857967344.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/e64850f0-0e2e-4dff-880a-b86992a6fca1.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/a4be894d-7e3a-4813-844a-4d17ecb5871f.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/567de77a-f14c-44c5-884f-c33fb1b399c4.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/cc99e584-342e-492c-b4f0-1367ee3c0991.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/fd4d7f71-44fa-4bd3-8474-95a9e8623465.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/d9a6fe09-9ee9-4d64-bc42-cd903276f513.png,"[[178.0, 690.0, 364.0, 838.0]]"
train_images/95ca6d35-0ed6-4ace-b0c3-401ab83c9600.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/81f89fe4-78c8-409b-8f4e-e20588818fa1.png,"[[530.0, 142.0, 832.0, 753.0], [143.0, 153.0, 436.0, 870.0]]"
train_images/b5a22c51-47f2-4091-af34-ea9b59b298fe.png,"[[176.0, 263.0, 390.0, 731.0], [519.0, 225.0, 720.0, 782.0]]"
train_images/7b95d7d2-c27b-46bb-871b-ed53a3fe01b8.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/3f375c9a-9059-4886-9275-165281dd41b0.png,"[[161.0, 332.0, 424.0, 571.0]]"
train_images/5a38a30a-650e-4112-879a-fa387aae1b20.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/74664487-40de-4128-ab49-ed0110727ca8.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/1c184066-163f-4941-9794-43e8ca7fe77b.png,"[[704.0, 450.0, 832.0, 681.0], [381.0, 274.0, 492.0, 368.0], [379.0, 469.0, 531.0, 698.0]]"
train_images/4e51da5a-c906-4be8-a1f5-ff90328c9687.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/8c8a3a36-3c8e-4a19-9821-cc7467d962ee.png,"[[123.0, 225.0, 343.0, 774.0], [480.0, 225.0, 742.0, 776.0]]"
train_images/3ce7964d-2578-462f-9d81-e5415bd44fcb.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/fc753cd9-e419-4baa-8233-008548b8aa3a.png,"[[195.0, 629.0, 355.0, 763.0]]"
train_images/019e035e-2f82-4c66-a198-57422a27925f.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/589b6a07-9b6d-4945-aa24-658ad0221d60.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/4e08a9b6-0670-4944-ad61-8c824920b6e7.png,"[[245.0, 290.0, 462.0, 698.0], [562.0, 267.0, 916.0, 860.0]]"
train_images/610bb23b-30af-4868-8d53-f90cda513fc6.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/faeba3cd-ebb5-4110-93eb-03ca0dd51d5e.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/d0654ae8-b032-44b4-93e1-399dfd5dde26.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/eeeee35e-42f7-4184-a774-e48fe2e2834c.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/ed62a8e3-a8c4-4334-9f88-dc28d82b3536.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/3e94f21d-0159-4f9a-8981-3048c0be9f91.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/6099324c-1fef-47a1-9f1b-b2e8f2a110a1.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/8e4596ff-96ee-4b79-97ba-408bef487511.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/321a1f18-76ab-474a-9aba-e2752b99fba0.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/07e91ac7-990f-4318-8da2-732b09764cd8.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/b9b65900-2ff9-4d1d-8dde-80990a82974f.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/d7b458c6-bb21-41de-b180-968824348270.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/442882b2-28f4-4994-9ae2-5072b566687b.png,"[[170.0, 355.0, 449.0, 648.0]]"
train_images/b3406349-2336-4782-8f9a-dd2e2f731d7b.png,"[[577.0, 485.0, 843.0, 667.0]]"
train_images/c7c9a206-d53d-42e2-ae57-19b9624fe2c5.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/ba1e3912-82c7-4e15-9c46-46fbf780b2d9.png,"[[185.0, 380.0, 428.0, 534.0], [610.0, 403.0, 842.0, 551.0]]"
train_images/8a079998-b3db-404d-9e48-fd982723b16c.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/c9e23301-a665-4b89-b7a0-2e4de0c7ac53.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/4f720f10-e3fa-4e66-ac72-84622fd11e65.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/5c5511c9-23e5-476f-ba84-e2a9f2ca39a2.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/8a08f0a1-478c-4117-b2fd-80cc43850efa.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/87f56687-a6b1-4a99-9e77-f751c9bf0e97.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/91d1abbd-b1e2-40cc-885f-891fef0ded1b.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/ac7bdc8e-b181-41c1-8186-f12472ad3899.png,"[[150.0, 490.0, 350.0, 816.0], [525.0, 394.0, 794.0, 911.0]]"
train_images/a25056f9-2c4e-42f3-a035-26552647dcd4.png,"[[273.0, 155.0, 445.0, 364.0]]"
train_images/975aac17-f7e4-4b6c-a669-e73b0bb5caef.png,"[[156.0, 430.0, 432.0, 681.0]]"
train_images/5a11c8c5-4d41-40c6-95b5-0999c6818d05.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/715c3fb0-fb2c-4814-9049-222141652fc4.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/55a8fd40-5cd5-41a7-b23b-1b2bd671db04.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/b50cbd3a-14cb-46bf-aaff-ae2cdaeef739.png,"[[644.0, 428.0, 871.0, 676.0]]"
train_images/aeed4687-0e91-4584-a5ba-01678fc4215d.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/32408669-c137-4e8d-bd62-fe8345b40e73.png,"[[273.0, 856.0, 507.0, 957.0], [702.0, 801.0, 951.0, 945.0], [300.0, 367.0, 526.0, 790.0], [706.0, 360.0, 938.0, 598.0]]"
train_images/0db60a41-2a6a-421b-a304-8799739eaec5.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/3b977435-19c7-4f6f-bb33-d19e184c602c.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/d173cb76-6a90-471e-bb22-dbe16573ce6c.png,"[[146.0, 466.0, 391.0, 654.0]]"
train_images/9df9a10d-09dc-48b5-9b2b-b28c6048acb4.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/924f4f8b-fc27-4dfd-b5ae-59c40715e150.png,"[[85.0, 215.0, 463.0, 896.0]]"
train_images/f6236cb5-cc36-4ec4-895c-d11ce043341d.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/2f34acfd-e6bd-46ec-b575-4efa1df5ff8a.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/be829396-e29b-44bb-9188-2a94ef84c539.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/ddcd7ff7-bd2f-4b84-93e8-4d389f34e2f9.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/ae49a25b-557c-410b-a598-771d3e1a3f27.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/789e8a7a-2ded-466f-8d50-17e8bc955978.png,"[[340.0, 694.0, 436.0, 811.0]]"
train_images/80417722-2a5f-4f1f-b11a-31b66619d56b.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/3ba80992-3ec3-421a-97b8-354f1a5dbae1.png,"[[540.0, 540.0, 773.0, 743.0], [138.0, 512.0, 364.0, 731.0]]"
train_images/cdcbecda-ad13-4aa2-a0af-4e32e72855e1.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/6b0cc08a-825e-4396-9aea-6d9548f87cc7.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/085c8aef-ef57-43c8-a14e-4eb3f252010f.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/9bc0773c-6cd1-4ab9-9d12-a2d5da5e8d91.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/7467cb86-6fc0-4f28-a1ee-e0b88342b6d0.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/ae06ef31-ae55-4e3c-9460-ae5c3733bedb.png,"[[192.0, 341.0, 411.0, 806.0], [554.0, 343.0, 777.0, 825.0]]"
train_images/fb4d84df-d806-4a95-b5b0-e23f824d77b7.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/62d3d5b2-d4ce-49bb-83c6-d392ae60630e.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/ea4e3c77-6956-4ba1-9c73-3bc93c1f0398.png,"[[108.0, 699.0, 315.0, 787.0]]"
train_images/d997dd45-fb25-44b1-a8d0-9febde2f4371.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/629e7870-ff09-4de8-b5d2-1c36baf22ad9.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/57567fb1-88b3-4733-a50b-561a73146d5a.png,"[[0.0, 0.0, 0.0, 0.0]]"
train_images/b864ec3f-158d-42f2-a8e3-2f093c9b2345.png,"[[561.0, 540.0, 819.0, 902.0], [157.0, 611.0, 412.0, 859.0]]"
train_images/bbc47396-83d9-44d3-a748-00dd5bde92bb.png,"[[0.0, 0.0, 0.0, 0.0]]"
